22_M139-15_IntMac	23_M139-15_AlvMac	26_M163-10_IntMac	27_M163-10_AlvMac	30_M59-16_IntMac	31_M59-16_AlvMac
ACBD6	7.6690840971545	9.54479629544907	7.43816545693609	9.44725704240391	7.32623648709793	9.68944289313989
XPR1	9.71826268179676	9.60956239535879	9.35731855414819	9.58417186229311	9.0151388509287	9.36103558019928
ENSMMUG00000016234	3.68263178462483	3.77231513404477	3.74288614468725	3.81696975622245	3.78138815616937	3.47248448271615
ENSMMUG00000054762	-1.97716874647024	-1.97794406131261	-1.95090310149445	-1.97557478974887	-1.97482398429228	-1.97524364406113
KIAA1614	4.5562937594277	6.35850104518404	4.20757399257587	5.96068505616562	5.28524838065873	6.23155033352567
STX6	9.57960128908937	10.6222581202992	9.21589691193713	10.5449745434397	9.15994353120213	10.267249114379
MR1	8.17371089949626	9.55956339338247	7.52438976660552	10.2860032046088	8.00061644511445	9.50704787571683
IER5	7.58726307938865	7.51402247085062	7.67617643631494	7.67083201130025	7.55922223588501	7.93673599389634
ENSMMUG00000058944	-1.03585818471388	-1.03601960717698	-1.03053354102828	-1.03461493573256	-1.03274589787654	-0.868549645414398
CACNA1E	-1.97649709416845	-1.97717357602366	-1.9736757998027	-1.9550101797761	-1.97445122972539	-1.97481739351264
ZNF648	0	0	0	0	0	0
GLUL	13.7536475525526	13.7522301150888	14.5822780388678	13.3082278555359	13.7262559849432	13.6554424940162
TEDDM1	0	0	0	0	0	0
RGSL1	0	0	0	0	0	0
RNASEL	9.10218234638505	9.17433857901706	9.14636501298124	9.32751864364135	7.99110697741281	8.57162079929975
RGS16	5.01426441922888	4.13780375422542	4.32096325637329	3.56394460851333	4.3062153315847	4.24866159225299
RGS8	0	0	0	0	0	0
NPL	10.4717815020508	9.57111901327313	10.4499719185135	9.4497781659434	10.5535829672396	9.3181547163199
DHX9	11.3717643872875	11.04578214334	11.0402797824158	11.1091228288869	11.0721647765269	10.9133028549914
SHCBP1L	-1.50362755254375	-1.44084429608213	-1.4991450418626	-1.50141788207685	-1.50037705542104	-1.50095882140311
LAMC1	7.6900568138158	5.96135882211609	7.93205694894982	6.43209844366297	7.50658540703315	6.04555419693449
LAMC2	-1.97649709416845	-1.97717357602366	-1.9736757998027	-1.9550101797761	-1.97445122972539	-1.97481739351264
NMNAT2	0	0	0	0	0	0
SMG7	9.52318499207102	9.46504883175455	9.72724412928106	9.46074685908725	9.66997765137765	9.35660576303808
NCF2	12.8023913759525	12.9714632557113	12.9251924598565	12.5693197290262	12.7104542700459	12.8042240773371
ENSMMUG00000061128	13.255716456236	13.3285217058115	13.2132169466613	13.2868101632655	13.0759579437286	13.3147347605759
RGL1	10.0870062060881	9.10700378597395	9.50393666624793	7.72402672316024	9.53284456708934	8.77799835341357
APOBEC4	-0.477384160551802	-0.477680370379376	-0.475962874577178	-0.476722464857296	-0.476384917777321	-0.189386619559898
COLGALT2	0.471268297998773	0.146203432272673	0.0940748335332037	0.0929087045644567	0.0934270503555444	0.0931341199405822
TSEN15	8.07356835247973	8.38140467437092	8.12587497077284	8.40442567523369	8.08316076675339	8.55819358562991
ENSMMUG00000058107	0.567799991933987	0.468808643871142	0.471398692966847	0.581160924851106	0.587925059046272	0.635396537678142
C1H1orf21	3.24886305730849	2.50922048090745	2.35697409710537	2.39862561921648	2.59056018161318	2.26539651553457
ENSMMUG00000058713	0	0	0	0	0	0
EDEM3	10.2993594610156	10.4372626180282	9.94410811395153	10.1936463844441	9.9864094108491	9.97657465180064
NIBAN1	10.4348478758873	10.3385551768415	11.5225287139169	10.6776143062741	10.1740663986725	9.70514295327697
ENSMMUG00000063736	0	0	0	0	0	0
RNF2	9.55544006676692	9.1508201620248	9.31817917315339	8.91275147136808	9.38458901382046	8.80926539126085
TRMT1L	8.24358583374316	9.04133389706005	8.40803015502817	8.77006931738477	8.46676948583283	8.61528103197654
SWT1	7.44654914097297	7.27627808502733	7.24400602790139	7.34805572979417	7.37959505587679	7.02522933944178
IVNS1ABP	12.9538575598187	11.3002615952298	13.4447695192532	11.1879832771018	12.6606431468274	10.9702667110763
HMCN1	2.66486850260052	2.26477840442032	2.89782631077808	2.23978508354061	2.10249680415863	2.42202094356735
PRG4	3.73706826216642	3.17642549795873	3.59394303905734	4.04762449605119	2.95702735387967	3.02120025413463
TPR	10.0760397867934	9.71480149189895	9.72668988853309	9.78359071367945	10.1243198460854	10.0814415081155
ODR4	8.27193688907541	8.71170857618209	7.92854456122504	8.62069448985742	8.39722559197781	8.83239280393371
PDC	0	0	0	0	0	0
PTGS2	13.0078166756854	6.91385622901097	12.7191198352589	6.71006291787938	12.6181394468122	7.36078222578502
PLA2G4A	8.31453684006589	9.67632407915151	7.76317569209838	9.90627279072493	8.33803218880396	9.80189599660995
ENSMMUG00000055981	2.95216222745268	3.0621987460019	2.86069068514364	2.91590554115491	2.93649802493165	2.92490379146493
ENSMMUG00000059986	0	0	0	0	0	0
BRINP3	0.802245038672359	0.750124965688814	1.08509458361325	0.751938385237737	0.975955509293541	0.75221682470459
RGS18	10.4561872120943	8.53698958788678	10.1829746598377	8.23302713109055	10.3013594471854	7.12789551298749
RGS21	0	0	0	0	0	0
RGS1	11.5827330506442	12.1770365512918	11.0255998592684	10.0301486986415	9.93525728023921	10.1514098997878
RGS13	-1.9583338519287	-1.97651392284458	-1.97345269159784	-1.97470467937813	-1.97413134287769	-1.9744518070687
RGS2	13.4587728542119	11.7032564052934	13.8765202025303	9.59015596442947	12.4388987209661	9.8611341639519
UCHL5	9.35657904372826	9.67858245933652	9.2724308388746	9.62631485874739	9.46561976710234	9.78813047201645
RO60	9.88145364973635	9.52055237443955	9.94796196705244	9.56210601204092	10.0395506747996	9.41383227479613
ENSMMUG00000065201	0	0	0	0	0	0
GLRX2	7.1576703817332	7.94353520152314	7.32532547792776	7.91963474210308	7.54693049811713	8.10614667943297
CDC73	9.78072637378773	9.46292271250138	9.52537143441587	9.48359683930382	9.55880486631189	9.35999806409821
B3GALT2	-0.819562750045234	-0.688209077975244	-0.755623156534543	-0.819177097949061	-0.818979742712145	-0.819091335699103
ENSMMUG00000056654	5.04235846070097	4.86124697608612	5.12729800177185	4.64429712036392	5.11449058246675	5.31339197686997
KCNT2	0	0	0	0	0	0
CFH	7.68755344364864	8.06270127552285	8.09513492804514	6.31706662172717	10.1523648624142	7.11582421395202
CFHR5	0	0	0	0	0	0
F13B	0	0	0	0	0	0
ASPM	2.59442077716353	3.94070768883601	2.87643136455165	4.80616883451716	2.62664462703513	3.86166868777498
ZBTB41	5.78858010241716	5.71150022733757	6.24938083170629	5.77398381072707	5.44521884177338	5.71116857966398
ENSMMUG00000055405	0	0	0	0	0	0
CRB1	1.54203912027704	1.41100885312428	1.03961410284796	1.03711937471732	1.03822929217048	1.03760224943472
DENND1B	9.01587215228919	9.69147560668825	8.43126608897236	10.1866767742243	8.18755476465605	9.39503543453907
C1orf53	2.52642420356628	2.29867968844521	2.22952385107465	2.47258761095094	2.15951952568885	2.09698517399069
LHX9	-0.964255893660447	-0.964447617081256	-0.770046874277536	-0.963827115928371	-0.962111225195851	-0.963266008110027
NEK7	10.48313360568	9.75223998351987	10.3298498128246	9.71370399439985	10.1536342965194	9.39954086702417
ATP6V1G3	-1.50362755254375	-1.44084429608213	-1.4991450418626	-1.50141788207685	-1.50037705542104	-1.50095882140311
PTPRC	13.7530153851853	13.7236072426517	13.9945138680913	13.4368323095733	14.078998317898	13.040400441256
NR5A2	0	0	0	0	0	0
ZNF281	8.98487366527112	8.48435723936331	8.98083672205014	8.36144943801894	9.23456794871861	8.08232784856284
ENSMMUG00000050830	0	0	0	0	0	0
KIF14	2.68295543138047	3.44985375287191	2.79570336846721	3.76613422556669	3.40827134119083	3.54050844245126
DDX59	8.1547288335887	7.99706612361917	8.16118458213538	8.16273464819728	8.3116293828527	8.10482265202229
CAMSAP2	5.90074478955714	6.97867331456397	5.88588895423685	6.95214582178191	5.47090257753603	6.01840679766043
GPR25	-1.9583338519287	-1.97651392284458	-1.97345269159784	-1.97470467937813	-1.97413134287769	-1.9744518070687
INAVA	0	0	0	0	0	0
ENSMMUG00000052462	-1.9583338519287	-1.97651392284458	-1.97345269159784	-1.97470467937813	-1.97413134287769	-1.9744518070687
KIF21B	6.51961329759877	5.26182800895859	5.67135599518899	5.83620555579437	6.58708003638471	5.61058649438333
CACNA1S	0	0	0	0	0	0
ASCL5	0	0	0	0	0	0
TMEM9	8.70647784785933	9.25817353106179	8.8191971737801	8.74222797292524	8.95971317718899	9.20266852369891
ENSMMUG00000013504	0	0	0	0	0	0
PKP1	0	0	0	0	0	0
TNNT2	0.10277938749694	0.1499735240365	0.104426301781793	0.103544651204002	0.321420293517025	0.216775909748968
LAD1	2.78222391578459	1.58304437683005	1.440322105529	1.43352417958186	1.43656463318886	1.62314003592339
TNNI1	1.39895868674105	1.68565008404209	1.40452146996254	1.73735877522407	1.40287309286725	1.87546171702634
PHLDA3	3.36550239999537	6.8958310939119	4.00056330022927	7.2780449556449	3.74327410456119	7.5444576304073
ENSMMUG00000047008	5.44895551888147	10.148938473803	5.64497690750645	10.202011964581	5.77640358165891	10.3232016851343
CSRP1	10.3751841811899	10.4720571609601	10.9709342140114	10.9251477789509	10.2437809418596	10.7004766878286
NAV1	10.3603014479164	8.39340582032431	10.2916169436714	8.14132229406067	10.2298164777843	7.54708480020483
IPO9	10.0996933138924	9.89610334290027	9.90897004074975	10.0851566417467	10.0855920718641	9.91390576243492
SHISA4	3.43050776753051	4.85974924727844	3.68895289344234	4.55249080658644	3.1696917201227	4.87208750180018
LMOD1	0.506913635556022	0.452493309582416	0.58745368737533	0.721050101124581	0.518991898020428	0.45436628938186
TIMM17A	10.3581547463446	9.9489968982168	10.1256529635971	10.0562227411053	10.2968811016287	10.067008389964
RNPEP	10.158953249206	9.7449223551068	10.3717042746281	10.2689592695211	9.77733509669662	9.90164008685561
ELF3	2.42786260982593	2.92739599240365	2.60115150096346	2.60545702254781	2.21279892167343	2.51707999924568
GPR37L1	0	0	0	0	0	0
ARL8A	8.28145995850359	8.19309085063548	8.61753674085656	8.42164179631129	8.9342885769023	8.249239966923
PTPN7	7.39467111136009	7.25842914689981	7.48459902114133	7.00893038354009	7.49848733812224	6.74051498782871
LGR6	0	0	0	0	0	0
UBE2T	4.0192110946886	4.61523257024207	3.7337212580156	4.8142241656192	3.94179242677555	5.19377193802124
PPP1R12B	6.82536821923853	6.13613717912539	6.33450029745451	6.30663342186363	7.02183296780792	6.79738144751716
SYT2	-1.97716874647024	-1.97794406131261	-1.95090310149445	-1.97557478974887	-1.97482398429228	-1.97524364406113
KDM5B	6.80079694987721	7.78767688201393	7.36526746322553	7.70282818190897	6.23444662407069	7.69888059793867
ENSMMUG00000054699	0	0	0	0	0	0
ENSMMUG00000058670	0	0	0	0	0	0
RABIF	7.36339369499146	6.99643267318506	7.48779979590624	7.24409736634058	7.55375311279826	7.02321713699292
KLHL12	10.12029586539	9.94158754787192	10.2131450535704	10.0680557421169	10.2239700927774	10.0175166143085
ADIPOR1	9.48662158354121	9.35204601473855	11.680256872707	11.0303856963051	9.71090291531562	9.63855479705653
CYB5R1	9.22147038452766	9.46674727959963	10.3423550983847	9.33653351794963	9.76913658995702	9.90138985916056
ENSMMUG00000052919	0	0	0	0	0	0
MGAT4F	0	0	0	0	0	0
TMEM183A	10.4081690845665	9.96242563199294	10.5591196092518	9.79115450530738	10.4494955880471	9.90080642696598
PPFIA4	7.80132639122922	8.53384961898993	8.24153638832499	8.6353723021697	7.8736850470332	8.30139431574605
MYOG	3.93593101875561	3.041568470553	2.64970063924699	2.87447244110835	3.70477808198898	3.18027485691002
ADORA1	1.64898066026596	1.95405524027992	1.65996384592039	2.73797325321952	1.65673630725101	1.95655076939403
MYBPH	-0.198423079857426	-0.198761842963744	-0.196796090018769	0.0768298685792976	-0.197279479769623	-0.133315256923248
CHI3L1	8.45493842642367	12.1881305889579	6.95232291676744	13.4936333355012	7.19273662368166	12.5462623159463
CHIT1	10.1801153987671	15.3439922482573	10.9995655722152	14.0268787890824	10.3305110100471	16.3719695648608
BTG2	13.7216632616411	13.4101645769219	13.8577611786785	13.0185274588531	14.1953831366973	13.3857215164778
FMOD	1.03336768021952	0.892788487780572	1.71902116820516	0.896882514724961	0.898310954675782	0.897504525133097
ENSMMUG00000050913	-1.97566712310515	-1.95974201399873	-1.97335351878432	-1.9745266231703	-1.9739894106081	-1.97428968346533
ENSMMUG00000052790	0	0	0	0	0	0
PRELP	0.951569452787252	0.72274594247277	0.791021166441985	1.02021632148802	0.725104030578453	0.72475596080018
OPTC	0	0	0	0	0	0
ATP2B4	10.6333681117833	8.2544687203326	10.2123493029829	8.14415149106545	10.5490034588964	7.64697543383588
LAX1	1.22344500029766	1.37917458261243	1.25374805684783	1.12478000429567	1.12561072768231	1.43196759290344
ZC3H11A	10.2796715569063	10.0047522635368	10.1904728077002	9.93770144838746	10.1688256322235	9.73279884387371
SNRPE	9.06025989189832	8.97633347862141	8.85545440209545	8.78729278545665	8.90519179831202	9.00553408482431
SOX13	1.10750599006033	1.16263614553651	1.25645316912761	1.29592752034606	1.11077607050611	1.62713872421608
ETNK2	-1.05084532274875	-1.05100107003416	-1.04527524122543	-0.889245014999644	-1.04743175270123	-1.04845007348835
REN	0	0	0	0	0	0
KISS1	0	0	0	0	0	0
GOLT1A	0	0	0	0	0	0
PLEKHA6	-0.0257105424280921	0.074081370401362	-0.0239228054445311	-0.0248786949077416	-0.024454045354535	0.251968390304175
PPP1R15B	8.68849047055508	9.17875260055733	8.09736720321817	8.93848886452025	8.59787833880068	9.27880499438866
PIK3C2B	4.68991695033233	5.54891684362968	5.18326546115703	5.9095399882933	5.25004366367737	5.35604384527487
MDM4	8.66064630521358	8.10913079977536	8.16625084598917	7.58565574560417	8.03934958266068	7.63953872154541
LRRN2	1.90391669460136	2.85352485651714	2.37560980232511	2.90345832572381	1.97289609198492	5.79434608582659
ENSMMUG00000031378	0	0	0	0	0	0
NFASC	-1.97649709416845	-1.97717357602366	-1.9736757998027	-1.9550101797761	-1.97445122972539	-1.97481739351264
CNTN2	0	0	0	0	0	0
TMEM81	2.81918201407241	2.58247261290988	2.7073097215386	3.05672278351741	2.97187619624118	2.78282255609008
RBBP5	8.2462881525948	8.32855985440721	8.4221799428115	8.64865743801265	7.73185915574084	7.96025856702275
DSTYK	9.28021770106926	8.73992407641384	9.25003142122936	8.88094819164733	8.91574790033158	8.37438181905888
TMCC2	3.17576097921422	3.19995288006469	3.32011904967888	3.80246543789845	3.51283252283166	3.57024937362957
NUAK2	11.5456330845315	10.2175026218179	11.9975805482457	9.62168659291034	11.1686130320561	8.44295167481014
KLHDC8A	0	0	0	0	0	0
ENSMMUG00000004100	0	0	0	0	0	0
CDK18	3.73669783100719	3.93678811871892	3.45231542946075	3.53526464334703	4.45340967306805	5.07795944775532
MFSD4A	5.38783742964437	5.01299453396793	5.48364953606886	5.21969810160928	5.20405582645459	4.96772353672737
ELK4	6.79008721045246	6.39429580264874	6.72567336789238	6.50892700174226	6.31798815849893	6.33716907114283
SLC45A3	8.96552437353346	8.71344682412403	8.64866440396668	8.93153207276002	8.96377388982486	8.16685345850391
ENSMMUG00000064105	0	0	0	0	0	0
ENSMMUG00000064439	-0.647237483542661	-0.647436044718212	-0.582440360213935	-0.488735512389681	-0.646565102432255	-0.646693776813566
NUCKS1	7.97860502177718	8.16787491340238	7.99024086600111	8.38903479282971	7.75695212455413	8.27843310514112
SLC41A1	8.27058964230913	9.31958315908675	8.55498274437011	9.65783156466707	9.19380308181439	9.60259369299863
PM20D1	2.76397450347794	3.88775957543336	3.37748592584896	4.35698147228516	2.78896982025874	4.12589709316466
SLC26A9	0.885144762082026	0.883039593730305	2.12118869530872	0.889772843332364	0.892095279269299	0.890785817339585
RAB7B	11.8207667314452	11.5526654062211	11.1180779852465	11.6949448112631	11.5796083601133	11.244042853696
CTSE	-0.359679722308323	-0.359923204891758	-0.358505752716588	-0.24982380725647	-0.358855339268231	-0.19673228631216
RHEX	8.25081526634735	8.06589585975902	8.12277775003644	8.91092074346487	8.21909464482371	6.63209144811888
AVPR1B	0	0	0	0	0	0
ENSMMUG00000004318	3.63920729023586	3.40051749108046	3.9234315960838	3.00766537223359	3.87627151113373	3.14777070936909
SRGAP2	11.0547968647006	9.53172014678361	11.0588569476929	9.69444514907106	11.0345453859977	9.46825274839164
ENSMMUG00000055389	0	0	0	0	0	0
IKBKE	10.2045793030889	9.491110608748	10.504715258846	9.9193146529038	10.1275263894542	9.66771653727868
RASSF5	13.1717322520769	12.3148957314585	13.0055704723325	11.8587679419201	12.6897846090257	11.8584457833071
EIF2D	9.05796692688305	9.57348705573763	8.92599947279856	9.52318298004398	8.51162164304334	9.37446354069538
DYRK3	5.03976815886471	7.43068751534802	5.68525841994569	7.67608031038288	5.92752556274706	8.07511643784784
MAPKAPK2	6.72914696603387	6.63000079050935	5.87448464672249	5.6366698222131	5.56244577235573	5.29033435160369
IL10	9.18700727202068	7.81172299527986	9.78412992340303	6.62614154305445	9.08851258448288	6.83804377778652
IL19	-1.97716874647024	-1.97794406131261	-1.95090310149445	-1.97557478974887	-1.97482398429228	-1.97524364406113
IL20	0	0	0	0	0	0
FCMR	7.05733327079489	10.5992516387862	5.96475779058957	11.2681553796936	7.12258933360186	10.503085162368
IL24	0	0	0	0	0	0
PIGR	3.50723561397094	5.39450769196359	3.930230049263	3.78990543976899	2.77199072588921	3.18597515376878
FCAMR	2.71007413687941	7.11335614862959	3.09018363374822	7.51750194780991	3.0314504739263	8.51562933254886
C1H1orf116	-0.388684077397054	-0.165016307143159	-0.387376228608259	-0.328030537797576	-0.387765171502312	-0.387940821919224
YOD1	3.77267178052592	3.47000004095015	3.55284619101178	3.08630084619635	3.8627836922318	3.21285736556192
PFKFB2	7.36482370212033	7.07682860101158	6.44497968251366	8.45268402708235	6.47240161363956	7.49678056497933
C4BPB	0	0	0	0	0	0
C4BPA	3.0620986068589	3.79546937753016	2.81073728843282	2.70162398129959	2.54022596056139	3.64556355946631
ENSMMUG00000011711	10.9092954404567	10.8886648929761	10.7671726245752	10.7935264105411	11.7081518112379	11.0481464869987
CR2	2.49078110085641	2.25947107630033	1.99874672090183	1.99306517533104	2.82622301827681	2.26295191285383
CR1	5.74915838784961	6.4627515297723	7.13530381989498	7.43827998201354	6.80796026043884	6.70487789386614
CR1L	2.81663536393819	3.1265948168948	2.69517124788246	3.39232386112663	2.52216691953596	3.49855770843952
ENSMMUG00000059665	-0.693583252408989	-0.647058724274816	-0.692666841276506	-0.637094178112836	-0.692939798262842	-0.582049026019214
CD46	11.3205300480522	12.1336711055406	11.6179911314718	12.494625034395	11.3540737691468	12.2150120097977
ENSMMUG00000057466	5.97896638472448	6.92795076304147	6.97486522523932	7.33516142072822	6.64190477022168	7.70006825862996
CD34	1.72741709125706	1.77759411447445	1.82359189589573	2.34417714507058	1.67009782224351	2.07874075231109
PLXNA2	5.98435061517754	8.09701007799565	5.44821670874203	8.09011813135833	5.25652642027849	7.90869626614609
ENSMMUG00000051230	0	0	0	0	0	0
ENSMMUG00000052967	1.64747232735673	1.7779498675487	1.84308844255843	1.7650548667633	1.96506197890238	1.71570064384797
CAMK1G	-0.57627930692475	-0.626340721335277	-0.561413106515588	-0.625689113750024	-0.625458615721633	-0.514012704512794
LAMB3	4.37166614247157	3.33580774775932	4.02036870166711	3.4711375993827	3.59697289590815	2.87572180615978
G0S2	14.9593298817231	13.5572028394397	15.5541315636741	13.3969560347052	14.6327417564193	13.7299089638737
HSD11B1	4.00070687614498	3.90386863593724	3.2971999654478	4.39241330363039	3.98862059826596	3.89500253079867
